UniqueId,Version,Training,Failed,Condition,Trial,Response,Recording,Comments
082118_CaraCara_384,EC,1b3y,1,B,2,3b5y,321,NA
082118_CaraCara_384,EC,1b3y,1,B,4,2b2y,321,NA
082118_CaraCara_384,EC,1b3y,1,B,12,2b6y,321,NA
082118_CaraCara_384,EC,1b3y,1,B,9,3b13y,321,NA
082118_CaraCara_384,EC,1b3y,1,B,11,2b14y,321,NA
082118_CaraCara_384,EC,1b3y,1,B,13,9b7y,321,NA
082118_CaraCara_384,EC,1b3y,1,B,5,4b4y,321,NA
082118_CaraCara_384,EC,1b3y,1,B,15,10b6y,321,NA
082118_CaraCara_384,EC,1b3y,1,B,3,7b9y,321,NA
082118_CaraCara_384,EC,1b3y,1,B,8,1b7y,321,NA
082118_CaraCara_384,EC,1b3y,1,B,7,1b3y,321,NA
082118_CaraCara_384,EC,1b3y,1,B,14,2b14y,321,NA
082118_CaraCara_384,EC,1b3y,1,B,10,2b6y,321,NA
082118_CaraCara_384,EC,1b3y,1,B,6,6b10y,321,NA
082118_CaraCara_384,EC,1b3y,1,B,1,1b3y,321,NA
082118_CaraCara_385,EC,1b3y,2,Y,14,9y7b,322,NA
082118_CaraCara_385,EC,1b3y,2,Y,11,2y14b,322,NA
082118_CaraCara_385,EC,1b3y,2,Y,9,3y13b,322,NA
082118_CaraCara_385,EC,1b3y,2,Y,10,2y6b,322,NA
082118_CaraCara_385,EC,1b3y,2,Y,15,5y11b,322,NA
082118_CaraCara_385,EC,1b3y,2,Y,4,2y2b,322,NA
082118_CaraCara_385,EC,1b3y,2,Y,1,1y3b,322,NA
082118_CaraCara_385,EC,1b3y,2,Y,8,2y6b,322,NA
082118_CaraCara_385,EC,1b3y,2,Y,3,7y9b,322,NA
082118_CaraCara_385,EC,1b3y,2,Y,13,6y10b,322,NA
082118_CaraCara_385,EC,1b3y,2,Y,12,3y5b,322,NA
082118_CaraCara_385,EC,1b3y,2,Y,2,4y4b,322,NA
082118_CaraCara_385,EC,1b3y,2,Y,6,8y8b,322,NA
082118_CaraCara_385,EC,1b3y,2,Y,5,2y6b,322,NA
082118_CaraCara_385,EC,1b3y,2,Y,7,1y3b,322,NA
082118_CaraCara_386,EC,3b1y,0,B,5,2b6y,323,NA
082118_CaraCara_386,EC,3b1y,0,B,13,9b7y,323,NA
082118_CaraCara_386,EC,3b1y,0,B,3,7b9y,323,NA
082118_CaraCara_386,EC,3b1y,0,B,12,3b5y,323,NA
082118_CaraCara_386,EC,3b1y,0,B,14,9b7y,323,NA
082118_CaraCara_386,EC,3b1y,0,B,7,1b3y,323,NA
082118_CaraCara_386,EC,3b1y,0,B,15,10b6y,323,NA
082118_CaraCara_386,EC,3b1y,0,B,8,2b6y,323,NA
082118_CaraCara_386,EC,3b1y,0,B,6,8b8y,323,NA
082118_CaraCara_386,EC,3b1y,0,B,11,4b12y,323,NA
082118_CaraCara_386,EC,3b1y,0,B,2,4b4y,323,NA
082118_CaraCara_386,EC,3b1y,0,B,1,2b2y,323,NA
082118_CaraCara_386,EC,3b1y,0,B,9,4b12y,323,NA
082118_CaraCara_386,EC,3b1y,0,B,4,2b2y,323,NA
082118_CaraCara_386,EC,3b1y,0,B,10,2b6y,323,NA
082118_CaraCara_387,EC,3b1y,1,Y,7,1y3b,324,NA
082118_CaraCara_387,EC,3b1y,1,Y,12,2y6b,324,NA
082118_CaraCara_387,EC,3b1y,1,Y,1,1y3b,324,NA
082118_CaraCara_387,EC,3b1y,1,Y,14,2y14b,324,NA
082118_CaraCara_387,EC,3b1y,1,Y,11,2y14b,324,NA
082118_CaraCara_387,EC,3b1y,1,Y,2,3y5b,324,NA
082118_CaraCara_387,EC,3b1y,1,Y,15,5y11b,324,NA
082118_CaraCara_387,EC,3b1y,1,Y,4,2y2b,324,NA
082118_CaraCara_387,EC,3b1y,1,Y,10,2y6b,324,NA
082118_CaraCara_387,EC,3b1y,1,Y,3,7y9b,324,NA
082118_CaraCara_387,EC,3b1y,1,Y,5,2y6b,324,NA
082118_CaraCara_387,EC,3b1y,1,Y,9,3y13b,324,NA
082118_CaraCara_387,EC,3b1y,1,Y,8,1y7b,324,NA
082118_CaraCara_387,EC,3b1y,1,Y,13,6y10b,324,NA
082118_CaraCara_387,EC,3b1y,1,Y,6,6y10b,324,NA
082118_CaraCara_388,EC,3b3y,1,B,11,4b12y,325,NA
082118_CaraCara_388,EC,3b3y,1,B,2,3b5y,325,NA
082118_CaraCara_388,EC,3b3y,1,B,13,6b10y,325,NA
082118_CaraCara_388,EC,3b3y,1,B,5,4b4y,325,NA
082118_CaraCara_388,EC,3b3y,1,B,12,3b5y,325,NA
082118_CaraCara_388,EC,3b3y,1,B,4,2b2y,325,NA
082118_CaraCara_388,EC,3b3y,1,B,9,3b13y,325,NA
082118_CaraCara_388,EC,3b3y,1,B,7,1b3y,325,NA
082118_CaraCara_388,EC,3b3y,1,B,3,8b8y,325,NA
082118_CaraCara_388,EC,3b3y,1,B,15,10b6y,325,NA
082118_CaraCara_388,EC,3b3y,1,B,10,2b6y,325,NA
082118_CaraCara_388,EC,3b3y,1,B,6,6b10y,325,NA
082118_CaraCara_388,EC,3b3y,1,B,1,1b3y,325,NA
082118_CaraCara_388,EC,3b3y,1,B,8,1b7y,325,NA
082118_CaraCara_388,EC,3b3y,1,B,14,9b7y,325,NA
082118_CaraCara_389,EC,3b3y,2,Y,14,9y7b,326,NA
082118_CaraCara_389,EC,3b3y,2,Y,1,1y3b,326,NA
082118_CaraCara_389,EC,3b3y,2,Y,12,3y5b,326,NA
082118_CaraCara_389,EC,3b3y,2,Y,5,4y4b,326,NA
082118_CaraCara_389,EC,3b3y,2,Y,2,4y4b,326,NA
082118_CaraCara_389,EC,3b3y,2,Y,15,5y11b,326,NA
082118_CaraCara_389,EC,3b3y,2,Y,3,8y8b,326,NA
082118_CaraCara_389,EC,3b3y,2,Y,11,4y12b,326,NA
082118_CaraCara_389,EC,3b3y,2,Y,6,8y8b,326,NA
082118_CaraCara_389,EC,3b3y,2,Y,4,2y2b,326,NA
082118_CaraCara_389,EC,3b3y,2,Y,10,2y6b,326,NA
082118_CaraCara_389,EC,3b3y,2,Y,9,4y12b,326,NA
082118_CaraCara_389,EC,3b3y,2,Y,13,6y10b,326,NA
082118_CaraCara_389,EC,3b3y,2,Y,7,1y3b,326,NA
082118_CaraCara_389,EC,3b3y,2,Y,8,1y7b,326,NA
082118_CaraCara_390,EC,3b3y,0,B,2,4b4y,327,NA
082118_CaraCara_390,EC,3b3y,0,B,8,2b6y,327,NA
082118_CaraCara_390,EC,3b3y,0,B,11,4b12y,327,NA
082118_CaraCara_390,EC,3b3y,0,B,7,1b3y,327,NA
082118_CaraCara_390,EC,3b3y,0,B,3,8b8y,327,NA
082118_CaraCara_390,EC,3b3y,0,B,1,2b2y,327,NA
082118_CaraCara_390,EC,3b3y,0,B,10,2b6y,327,NA
082118_CaraCara_390,EC,3b3y,0,B,13,9b7y,327,NA
082118_CaraCara_390,EC,3b3y,0,B,9,4b12y,327,NA
082118_CaraCara_390,EC,3b3y,0,B,14,9b7y,327,NA
082118_CaraCara_390,EC,3b3y,0,B,5,4b4y,327,NA
082118_CaraCara_390,EC,3b3y,0,B,6,8b8y,327,NA
082118_CaraCara_390,EC,3b3y,0,B,12,3b5y,327,NA
082118_CaraCara_390,EC,3b3y,0,B,4,2b2y,327,NA
082118_CaraCara_390,EC,3b3y,0,B,15,10b6y,327,NA
082118_CaraCara_391,EC,3b3y,1,Y,10,2y6b,328,NA
082118_CaraCara_391,EC,3b3y,1,Y,8,2y6b,328,NA
082118_CaraCara_391,EC,3b3y,1,Y,7,1y3b,328,NA
082118_CaraCara_391,EC,3b3y,1,Y,12,3y5b,328,NA
082118_CaraCara_391,EC,3b3y,1,Y,13,6y10b,328,NA
082118_CaraCara_391,EC,3b3y,1,Y,14,9y7b,328,NA
082118_CaraCara_391,EC,3b3y,1,Y,4,0y4b,328,NA
082118_CaraCara_391,EC,3b3y,1,Y,3,8y8b,328,NA
082118_CaraCara_391,EC,3b3y,1,Y,1,1y3b,328,NA
082118_CaraCara_391,EC,3b3y,1,Y,9,3y13b,328,NA
082118_CaraCara_391,EC,3b3y,1,Y,11,4y12b,328,NA
082118_CaraCara_391,EC,3b3y,1,Y,5,4y4b,328,NA
082118_CaraCara_391,EC,3b3y,1,Y,2,4y4b,328,NA
082118_CaraCara_391,EC,3b3y,1,Y,15,5y11b,328,NA
082118_CaraCara_391,EC,3b3y,1,Y,6,8y8b,328,NA
082118_CaraCara_392,EC,1b3y,0,B,11,2b14y,329,NA
082118_CaraCara_392,EC,1b3y,0,B,1,1b3y,329,NA
082118_CaraCara_392,EC,1b3y,0,B,15,5b11y,329,NA
082118_CaraCara_392,EC,1b3y,0,B,8,2b6y,329,NA
082118_CaraCara_392,EC,1b3y,0,B,14,2b14y,329,NA
082118_CaraCara_392,EC,1b3y,0,B,5,2b6y,329,NA
082118_CaraCara_392,EC,1b3y,0,B,3,7b9y,329,NA
082118_CaraCara_392,EC,1b3y,0,B,10,0b8y,329,NA
082118_CaraCara_392,EC,1b3y,0,B,7,1b3y,329,NA
082118_CaraCara_392,EC,1b3y,0,B,6,6b10y,329,NA
082118_CaraCara_392,EC,1b3y,0,B,2,3b5y,329,NA
082118_CaraCara_392,EC,1b3y,0,B,13,9b7y,329,NA
082118_CaraCara_392,EC,1b3y,0,B,4,0b4y,329,NA
082118_CaraCara_392,EC,1b3y,0,B,12,3b5y,329,NA
082118_CaraCara_392,EC,1b3y,0,B,9,3b13y,329,NA
082118_CaraCara_393,EC,1b3y,5,Y,13,9y7b,330,NA
082118_CaraCara_393,EC,1b3y,5,Y,12,3y5b,330,NA
082118_CaraCara_393,EC,1b3y,5,Y,5,4y4b,330,NA
082118_CaraCara_393,EC,1b3y,5,Y,14,9y7b,330,NA
082118_CaraCara_393,EC,1b3y,5,Y,4,2y2b,330,NA
082118_CaraCara_393,EC,1b3y,5,Y,2,4y4b,330,NA
082118_CaraCara_393,EC,1b3y,5,Y,10,2y6b,330,NA
082118_CaraCara_393,EC,1b3y,5,Y,1,2y2b,330,NA
082118_CaraCara_393,EC,1b3y,5,Y,8,2y6b,330,NA
082118_CaraCara_393,EC,1b3y,5,Y,11,4y12b,330,NA
082118_CaraCara_393,EC,1b3y,5,Y,9,4y12b,330,NA
082118_CaraCara_393,EC,1b3y,5,Y,3,8y8b,330,NA
082118_CaraCara_393,EC,1b3y,5,Y,6,8y8b,330,NA
082118_CaraCara_393,EC,1b3y,5,Y,15,10y6b,330,NA
082118_CaraCara_393,EC,1b3y,5,Y,7,1y3b,330,NA
082118_CaraCara_394,EC,3b1y,2,B,2,4b4y,331,NA
082118_CaraCara_394,EC,3b1y,2,B,9,3b13y,331,NA
082118_CaraCara_394,EC,3b1y,2,B,13,9b7y,331,NA
082118_CaraCara_394,EC,3b1y,2,B,15,5b11y,331,NA
082118_CaraCara_394,EC,3b1y,2,B,5,2b6y,331,NA
082118_CaraCara_394,EC,3b1y,2,B,6,8b8y,331,NA
082118_CaraCara_394,EC,3b1y,2,B,4,2b2y,331,NA
082118_CaraCara_394,EC,3b1y,2,B,10,2b6y,331,NA
082118_CaraCara_394,EC,3b1y,2,B,11,2b14y,331,NA
082118_CaraCara_394,EC,3b1y,2,B,8,2b6y,331,NA
082118_CaraCara_394,EC,3b1y,2,B,12,3b5y,331,NA
082118_CaraCara_394,EC,3b1y,2,B,14,9b7y,331,NA
082118_CaraCara_394,EC,3b1y,2,B,3,7b9y,331,NA
082118_CaraCara_394,EC,3b1y,2,B,7,0b4y,331,NA
082118_CaraCara_394,EC,3b1y,2,B,1,1b3y,331,NA
082118_CaraCara_395,EC,3b1y,1,Y,12,2y6b,332,NA
082118_CaraCara_395,EC,3b1y,1,Y,6,6y10b,332,NA
082118_CaraCara_395,EC,3b1y,1,Y,13,6y10b,332,NA
082118_CaraCara_395,EC,3b1y,1,Y,15,10y6b,332,NA
082118_CaraCara_395,EC,3b1y,1,Y,1,1y3b,332,NA
082118_CaraCara_395,EC,3b1y,1,Y,9,4y12b,332,NA
082118_CaraCara_395,EC,3b1y,1,Y,8,1y7b,332,NA
082118_CaraCara_395,EC,3b1y,1,Y,14,9y7b,332,NA
082118_CaraCara_395,EC,3b1y,1,Y,11,4y12b,332,NA
082118_CaraCara_395,EC,3b1y,1,Y,4,2y2b,332,NA
082118_CaraCara_395,EC,3b1y,1,Y,7,0y4b,332,NA
082118_CaraCara_395,EC,3b1y,1,Y,2,3y5b,332,NA
082118_CaraCara_395,EC,3b1y,1,Y,10,0y8b,332,NA
082118_CaraCara_395,EC,3b1y,1,Y,5,2y6b,332,NA
082118_CaraCara_395,EC,3b1y,1,Y,3,8y8b,332,NA
082118_CaraCara_396,EC,1b3y,1,B,4,0b4y,333,NA
082118_CaraCara_396,EC,1b3y,1,B,14,9b7y,333,NA
082118_CaraCara_396,EC,1b3y,1,B,12,3b5y,333,NA
082118_CaraCara_396,EC,1b3y,1,B,8,2b6y,333,NA
082118_CaraCara_396,EC,1b3y,1,B,15,5b11y,333,NA
082118_CaraCara_396,EC,1b3y,1,B,1,1b3y,333,NA
082118_CaraCara_396,EC,1b3y,1,B,7,0b4y,333,NA
082118_CaraCara_396,EC,1b3y,1,B,10,2b6y,333,NA
082118_CaraCara_396,EC,1b3y,1,B,3,7b9y,333,NA
082118_CaraCara_396,EC,1b3y,1,B,11,2b14y,333,NA
082118_CaraCara_396,EC,1b3y,1,B,6,8b8y,333,NA
082118_CaraCara_396,EC,1b3y,1,B,5,2b6y,333,NA
082118_CaraCara_396,EC,1b3y,1,B,2,4b4y,333,NA
082118_CaraCara_396,EC,1b3y,1,B,9,3b13y,333,NA
082118_CaraCara_396,EC,1b3y,1,B,13,6b10y,333,NA
082118_CaraCara_397,EC,1b3y,1,Y,11,4y12b,334,NA
082118_CaraCara_397,EC,1b3y,1,Y,3,7y9b,334,NA
082118_CaraCara_397,EC,1b3y,1,Y,12,2y6b,334,NA
082118_CaraCara_397,EC,1b3y,1,Y,1,1y3b,334,NA
082118_CaraCara_397,EC,1b3y,1,Y,4,2y2b,334,NA
082118_CaraCara_397,EC,1b3y,1,Y,8,1y7b,334,NA
082118_CaraCara_397,EC,1b3y,1,Y,15,5y11b,334,NA
082118_CaraCara_397,EC,1b3y,1,Y,14,9y7b,334,NA
082118_CaraCara_397,EC,1b3y,1,Y,13,9y7b,334,NA
082118_CaraCara_397,EC,1b3y,1,Y,6,8y8b,334,NA
082118_CaraCara_397,EC,1b3y,1,Y,9,4y12b,334,NA
082118_CaraCara_397,EC,1b3y,1,Y,2,3y5b,334,NA
082118_CaraCara_397,EC,1b3y,1,Y,5,2y6b,334,NA
082118_CaraCara_397,EC,1b3y,1,Y,10,2y6b,334,NA
082118_CaraCara_397,EC,1b3y,1,Y,7,1y3b,334,NA
082118_CaraCara_398,EC,3b1y,1,B,15,5b11y,335,NA
082118_CaraCara_398,EC,3b1y,1,B,3,7b9y,335,NA
082118_CaraCara_398,EC,3b1y,1,B,8,2b6y,335,NA
082118_CaraCara_398,EC,3b1y,1,B,7,1b3y,335,NA
082118_CaraCara_398,EC,3b1y,1,B,1,1b3y,335,NA
082118_CaraCara_398,EC,3b1y,1,B,12,2b6y,335,NA
082118_CaraCara_398,EC,3b1y,1,B,4,2b2y,335,NA
082118_CaraCara_398,EC,3b1y,1,B,2,3b5y,335,NA
082118_CaraCara_398,EC,3b1y,1,B,10,2b6y,335,NA
082118_CaraCara_398,EC,3b1y,1,B,11,2b14y,335,NA
082118_CaraCara_398,EC,3b1y,1,B,14,2b14y,335,NA
082118_CaraCara_398,EC,3b1y,1,B,5,4b4y,335,NA
082118_CaraCara_398,EC,3b1y,1,B,9,3b13y,335,NA
082118_CaraCara_398,EC,3b1y,1,B,6,6b10y,335,NA
082118_CaraCara_398,EC,3b1y,1,B,13,6b10y,335,NA
082118_CaraCara_399,EC,3b1y,1,Y,14,9y7b,336,NA
082118_CaraCara_399,EC,3b1y,1,Y,11,4y12b,336,NA
082118_CaraCara_399,EC,3b1y,1,Y,2,4y4b,336,NA
082118_CaraCara_399,EC,3b1y,1,Y,10,2y6b,336,NA
082118_CaraCara_399,EC,3b1y,1,Y,5,4y4b,336,NA
082118_CaraCara_399,EC,3b1y,1,Y,12,3y5b,336,NA
082118_CaraCara_399,EC,3b1y,1,Y,6,8y8b,336,NA
082118_CaraCara_399,EC,3b1y,1,Y,8,2y6b,336,NA
082118_CaraCara_399,EC,3b1y,1,Y,1,2y2b,336,NA
082118_CaraCara_399,EC,3b1y,1,Y,9,4y12b,336,NA
082118_CaraCara_399,EC,3b1y,1,Y,13,9y7b,336,NA
082118_CaraCara_399,EC,3b1y,1,Y,3,8y8b,336,NA
082118_CaraCara_399,EC,3b1y,1,Y,4,2y2b,336,NA
082118_CaraCara_399,EC,3b1y,1,Y,15,10y6b,336,NA
082118_CaraCara_399,EC,3b1y,1,Y,7,1y3b,336,NA
082118_CaraCara_400,EC,3b3y,0,B,7,1b3y,337,NA
082118_CaraCara_400,EC,3b3y,0,B,14,9b7y,337,NA
082118_CaraCara_400,EC,3b3y,0,B,1,2b2y,337,NA
082118_CaraCara_400,EC,3b3y,0,B,3,7b9y,337,NA
082118_CaraCara_400,EC,3b3y,0,B,10,2b6y,337,NA
082118_CaraCara_400,EC,3b3y,0,B,2,3b5y,337,NA
082118_CaraCara_400,EC,3b3y,0,B,8,2b6y,337,NA
082118_CaraCara_400,EC,3b3y,0,B,6,8b8y,337,NA
082118_CaraCara_400,EC,3b3y,0,B,11,4b12y,337,NA
082118_CaraCara_400,EC,3b3y,0,B,12,3b5y,337,NA
082118_CaraCara_400,EC,3b3y,0,B,9,4b12y,337,NA
082118_CaraCara_400,EC,3b3y,0,B,13,6b10y,337,NA
082118_CaraCara_400,EC,3b3y,0,B,15,10b6y,337,NA
082118_CaraCara_400,EC,3b3y,0,B,4,2b2y,337,NA
082118_CaraCara_400,EC,3b3y,0,B,5,4b4y,337,NA
082118_CaraCara_401,EC,3b3y,2,Y,14,2y14b,338,NA
082118_CaraCara_401,EC,3b3y,2,Y,4,0y4b,338,NA
082118_CaraCara_401,EC,3b3y,2,Y,7,0y4b,338,NA
082118_CaraCara_401,EC,3b3y,2,Y,6,6y10b,338,NA
082118_CaraCara_401,EC,3b3y,2,Y,11,2y14b,338,NA
082118_CaraCara_401,EC,3b3y,2,Y,12,2y6b,338,NA
082118_CaraCara_401,EC,3b3y,2,Y,15,5y11b,338,NA
082118_CaraCara_401,EC,3b3y,2,Y,3,8y8b,338,NA
082118_CaraCara_401,EC,3b3y,2,Y,8,2y6b,338,NA
082118_CaraCara_401,EC,3b3y,2,Y,1,2y2b,338,NA
082118_CaraCara_401,EC,3b3y,2,Y,10,2y6b,338,NA
082118_CaraCara_401,EC,3b3y,2,Y,13,9y7b,338,NA
082118_CaraCara_401,EC,3b3y,2,Y,9,3y13b,338,NA
082118_CaraCara_401,EC,3b3y,2,Y,5,4y4b,338,NA
082118_CaraCara_401,EC,3b3y,2,Y,2,4y4b,338,NA
082118_CaraCara_402,EC,1b3y,0,B,15,10b6y,339,NA
082118_CaraCara_402,EC,1b3y,0,B,10,2b6y,339,NA
082118_CaraCara_402,EC,1b3y,0,B,8,1b7y,339,NA
082118_CaraCara_402,EC,1b3y,0,B,3,7b9y,339,NA
082118_CaraCara_402,EC,1b3y,0,B,1,2b2y,339,NA
082118_CaraCara_402,EC,1b3y,0,B,5,2b6y,339,NA
082118_CaraCara_402,EC,1b3y,0,B,14,9b7y,339,NA
082118_CaraCara_402,EC,1b3y,0,B,11,4b12y,339,NA
082118_CaraCara_402,EC,1b3y,0,B,12,3b5y,339,NA
082118_CaraCara_402,EC,1b3y,0,B,9,3b13y,339,NA
082118_CaraCara_402,EC,1b3y,0,B,2,3b5y,339,NA
082118_CaraCara_402,EC,1b3y,0,B,13,9b7y,339,NA
082118_CaraCara_402,EC,1b3y,0,B,4,2b2y,339,NA
082118_CaraCara_402,EC,1b3y,0,B,7,0b4y,339,NA
082118_CaraCara_402,EC,1b3y,0,B,6,6b10y,339,NA
082118_CaraCara_403,EC,1b3y,0,Y,10,2y6b,340,NA
082118_CaraCara_403,EC,1b3y,0,Y,9,4y12b,340,NA
082118_CaraCara_403,EC,1b3y,0,Y,14,9y7b,340,NA
082118_CaraCara_403,EC,1b3y,0,Y,15,5y11b,340,NA
082118_CaraCara_403,EC,1b3y,0,Y,13,9y7b,340,NA
082118_CaraCara_403,EC,1b3y,0,Y,8,1y7b,340,NA
082118_CaraCara_403,EC,1b3y,0,Y,2,4y4b,340,NA
082118_CaraCara_403,EC,1b3y,0,Y,1,1y3b,340,NA
082118_CaraCara_403,EC,1b3y,0,Y,7,1y3b,340,NA
082118_CaraCara_403,EC,1b3y,0,Y,6,6y10b,340,NA
082118_CaraCara_403,EC,1b3y,0,Y,4,2y2b,340,NA
082118_CaraCara_403,EC,1b3y,0,Y,5,4y4b,340,NA
082118_CaraCara_403,EC,1b3y,0,Y,3,8y8b,340,NA
082118_CaraCara_403,EC,1b3y,0,Y,11,4y12b,340,NA
082118_CaraCara_403,EC,1b3y,0,Y,12,3y5b,340,NA
082118_CaraCara_404,P,NA,5,B,9,3b13y,341,NA
082118_CaraCara_404,P,NA,5,B,2,3b5y,341,NA
082118_CaraCara_404,P,NA,5,B,3,7b9y,341,NA
082118_CaraCara_404,P,NA,5,B,15,10b6y,341,NA
082118_CaraCara_404,P,NA,5,B,10,2b6y,341,NA
082118_CaraCara_404,P,NA,5,B,8,1b7y,341,NA
082118_CaraCara_404,P,NA,5,B,13,6b10y,341,NA
082118_CaraCara_404,P,NA,5,B,4,2b2y,341,NA
082118_CaraCara_404,P,NA,5,B,7,1b3y,341,NA
082118_CaraCara_404,P,NA,5,B,1,1b3y,341,NA
082118_CaraCara_404,P,NA,5,B,6,6b10y,341,NA
082118_CaraCara_404,P,NA,5,B,11,2b14y,341,NA
082118_CaraCara_404,P,NA,5,B,12,3b5y,341,NA
082118_CaraCara_404,P,NA,5,B,5,2b6y,341,NA
082118_CaraCara_404,P,NA,5,B,14,9b7y,341,NA
082118_CaraCara_405,P,NA,1,Y,9,4y12b,342,Started with 2 trials from B
082118_CaraCara_405,P,NA,1,Y,2,3y5b,342,Started with 2 trials from B
082118_CaraCara_405,P,NA,1,Y,3,8y8b,342,Started with 2 trials from B
082118_CaraCara_405,P,NA,1,Y,15,10y6b,342,Started with 2 trials from B
082118_CaraCara_405,P,NA,1,Y,10,2y6b,342,Started with 2 trials from B
082118_CaraCara_405,P,NA,1,Y,8,2y6b,342,Started with 2 trials from B
082118_CaraCara_405,P,NA,1,Y,13,9y7b,342,Started with 2 trials from B
082118_CaraCara_405,P,NA,1,Y,4,2y2b,342,Started with 2 trials from B
082118_CaraCara_405,P,NA,1,Y,7,1y3b,342,Started with 2 trials from B
082118_CaraCara_405,P,NA,1,Y,1,2y2b,342,Started with 2 trials from B
082118_CaraCara_405,P,NA,1,Y,6,6y10b,342,Started with 2 trials from B
082118_CaraCara_405,P,NA,1,Y,11,4y12b,342,Started with 2 trials from B
082118_CaraCara_405,P,NA,1,Y,12,2y6b,342,Started with 2 trials from B
082118_CaraCara_405,P,NA,1,Y,14,2y14b,342,Started with 2 trials from B
082118_CaraCara_405,P,NA,1,Y,5,2y6b,342,Started with 2 trials from B
082118_CaraCara_406,P,NA,2,B,13,6b10y,343,NA
082118_CaraCara_406,P,NA,2,B,7,0b4y,343,NA
082118_CaraCara_406,P,NA,2,B,11,2b14y,343,NA
082118_CaraCara_406,P,NA,2,B,5,4b4y,343,NA
082118_CaraCara_406,P,NA,2,B,12,2b6y,343,NA
082118_CaraCara_406,P,NA,2,B,15,5b11y,343,NA
082118_CaraCara_406,P,NA,2,B,14,2b14y,343,NA
082118_CaraCara_406,P,NA,2,B,9,3b13y,343,NA
082118_CaraCara_406,P,NA,2,B,10,0b8y,343,NA
082118_CaraCara_406,P,NA,2,B,6,8b8y,343,NA
082118_CaraCara_406,P,NA,2,B,2,3b5y,343,NA
082118_CaraCara_406,P,NA,2,B,1,1b3y,343,NA
082118_CaraCara_406,P,NA,2,B,8,1b7y,343,NA
082118_CaraCara_406,P,NA,2,B,4,0b4y,343,NA
082118_CaraCara_406,P,NA,2,B,3,7b9y,343,NA
082118_CaraCara_407,P,NA,1,Y,13,6y10b,344,NA
082118_CaraCara_407,P,NA,1,Y,8,2y6b,344,NA
082118_CaraCara_407,P,NA,1,Y,10,2y6b,344,NA
082118_CaraCara_407,P,NA,1,Y,7,1y3b,344,NA
082118_CaraCara_407,P,NA,1,Y,1,2y2b,344,NA
082118_CaraCara_407,P,NA,1,Y,5,4y4b,344,NA
082118_CaraCara_407,P,NA,1,Y,4,2y2b,344,NA
082118_CaraCara_407,P,NA,1,Y,15,5y11b,344,NA
082118_CaraCara_407,P,NA,1,Y,3,7y9b,344,NA
082118_CaraCara_407,P,NA,1,Y,6,8y8b,344,NA
082118_CaraCara_407,P,NA,1,Y,2,4y4b,344,NA
082118_CaraCara_407,P,NA,1,Y,11,4y12b,344,NA
082118_CaraCara_407,P,NA,1,Y,9,4y12b,344,NA
082118_CaraCara_407,P,NA,1,Y,14,9y7b,344,NA
082118_CaraCara_407,P,NA,1,Y,12,3y5b,344,NA
082118_CaraCara_408,P,NA,0,B,15,10b6y,345,NA
082118_CaraCara_408,P,NA,0,B,5,4b4y,345,NA
082118_CaraCara_408,P,NA,0,B,8,2b6y,345,NA
082118_CaraCara_408,P,NA,0,B,14,9b7y,345,NA
082118_CaraCara_408,P,NA,0,B,3,7b9y,345,NA
082118_CaraCara_408,P,NA,0,B,6,6b10y,345,NA
082118_CaraCara_408,P,NA,0,B,1,1b3y,345,NA
082118_CaraCara_408,P,NA,0,B,12,3b5y,345,NA
082118_CaraCara_408,P,NA,0,B,10,2b6y,345,NA
082118_CaraCara_408,P,NA,0,B,11,2b14y,345,NA
082118_CaraCara_408,P,NA,0,B,9,3b13y,345,NA
082118_CaraCara_408,P,NA,0,B,7,0b4y,345,NA
082118_CaraCara_408,P,NA,0,B,2,4b4y,345,NA
082118_CaraCara_408,P,NA,0,B,4,2b2y,345,NA
082118_CaraCara_408,P,NA,0,B,13,6b10y,345,NA
082118_CaraCara_409,P,NA,2,Y,9,3y13b,346,NA
082118_CaraCara_409,P,NA,2,Y,10,0y8b,346,NA
082118_CaraCara_409,P,NA,2,Y,7,0y4b,346,NA
082118_CaraCara_409,P,NA,2,Y,13,9y7b,346,NA
082118_CaraCara_409,P,NA,2,Y,8,2y6b,346,NA
082118_CaraCara_409,P,NA,2,Y,15,10y6b,346,NA
082118_CaraCara_409,P,NA,2,Y,1,1y3b,346,NA
082118_CaraCara_409,P,NA,2,Y,2,3y5b,346,NA
082118_CaraCara_409,P,NA,2,Y,6,8y8b,346,NA
082118_CaraCara_409,P,NA,2,Y,12,2y6b,346,NA
082118_CaraCara_409,P,NA,2,Y,4,2y2b,346,NA
082118_CaraCara_409,P,NA,2,Y,11,2y14b,346,NA
082118_CaraCara_409,P,NA,2,Y,5,4y4b,346,NA
082118_CaraCara_409,P,NA,2,Y,3,7y9b,346,NA
082118_CaraCara_409,P,NA,2,Y,14,2y14b,346,NA
082118_CaraCara_410,P,NA,1,B,8,2b6y,347,NA
082118_CaraCara_410,P,NA,1,B,4,0b4y,347,NA
082118_CaraCara_410,P,NA,1,B,12,3b5y,347,NA
082118_CaraCara_410,P,NA,1,B,9,3b13y,347,NA
082118_CaraCara_410,P,NA,1,B,5,4b4y,347,NA
